id,barcode,name,brand,generic_name,quantity,category,macro_category,food_type,kcal,protein,carbs,fat,fiber_100g,sugars_100g,saturated_fat_100g,salt_100g,sodium_100g,cholesterol_mg_100g,serving_size,serving_quantity,ingredients,allergens,labels,source,source_url,countries_tags,image_url,verified,usable_for_meal_generator,data_quality_score,nutrients,created_at,updated_at
crea_120920,,"Dentice, surgelato",,,,pesce,protein_source,generic_food,103,17.2,0.7,3.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_121010,,Halibut,,,,pesce,protein_source,generic_food,114,20.6,0,3.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_121100,,Lattarini,,,,pesce,fat_source,generic_food,145,14.6,0,9.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_121200,,Luccio,,,,pesce,protein_source,generic_food,81,18.7,0.1,0.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:23:12.787663+00:00,2026-06-04T21:23:12.787663+00:00
crea_121310,,Melù o pesce molo,,,,pesce,protein_source,generic_food,72,17.4,,0.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121320,,"Melù o pesce molo, stoccafisso, secco",,,,pesce,protein_source,generic_food,356,80.1,1.1,3.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121330,,"Melù o pesce molo, stoccafisso, ammollato",,,,pesce,protein_source,generic_food,92,20.7,0.3,0.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121410,,Merluzzo o nasello,,,,pesce,protein_source,generic_food,71,17,0,0.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121420,,"Merluzzo o nasello, surgelato",,,,pesce,protein_source,generic_food,75,17.3,0,0.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121423,,"Merluzzo o nasello, surgelato, cotto, in forno",,,,pesce,protein_source,generic_food,78,17.5,0,0.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121424,,"Merluzzo o nasello, surgelato, cotto, al microonde",,,,pesce,protein_source,generic_food,107,24.8,0,0.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121430,,"Merluzzo o nasello, surgelato, filetti",,,,pesce,protein_source,generic_food,68,15.6,0,0.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121440,,"Merluzzo o nasello, baccalà, secco",,,,pesce,protein_source,generic_food,131,29,0,1.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121450,,"Merluzzo o nasello, baccalà, ammollato",,,,pesce,protein_source,generic_food,95,21.6,0,1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121490,,"Merluzzo o nasello, bastoncini di pesce, surgelati",,,,pesce,mixed_source,generic_food,191,11,15,10.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121500,,Mormora,,,,pesce,protein_source,generic_food,97,18,2,1.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121600,,Occhiata,,,,pesce,protein_source,generic_food,117,19,2,3.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121710,,"Orata, surgelata",,,,pesce,protein_source,generic_food,94,19.8,1,1.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121720,,"Orata fresca, filetti",,,,pesce,protein_source,generic_food,121,20.7,1,3.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121730,,"Orata fresca d'allevamento, filetti",,,,pesce,mixed_source,generic_food,159,19.7,1.2,8.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121800,,Pagello,,,,pesce,protein_source,generic_food,101,21,0,1.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_121900,,Pagello bocca d'oro,,,,pesce,protein_source,generic_food,118,20,3,3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_122000,,Palombo,,,,pesce,protein_source,generic_food,80,16,1.3,1.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_122100,,Pesce gatto,,,,pesce,protein_source,generic_food,92,15.5,0.2,3.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_122200,,Razza,,,,pesce,protein_source,generic_food,68,14.2,0.7,0.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_122300,,Rombo,,,,pesce,protein_source,generic_food,81,16.3,1.2,1.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_122400,,"Salmone, fresco",,,,pesce,fat_source,generic_food,185,18.4,1,12,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_122410,,"Salmone, affumicato",,,,pesce,protein_source,generic_food,147,25.4,1.2,4.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_122430,,"Salmone, in salamoia",,,,pesce,fat_source,generic_food,192,21.1,1,11.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_122500,,Salpa,,,,pesce,protein_source,generic_food,104,18,2,2.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_122600,,Sarago,,,,pesce,protein_source,generic_food,97,20.7,1,1.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_122700,,Sarda,,,,pesce,protein_source,generic_food,129,20.8,1.5,4.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_122800,,Sardine,,,,pesce,fat_source,generic_food,225,20.3,1.5,15.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_122806,,"Sardine, fritte",,,,pesce,fat_source,generic_food,324,32.3,1,21.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_122900,,Scorfano,,,,pesce,protein_source,generic_food,82,19,0.6,0.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_123000,,Sgombro o maccarello,,,,pesce,fat_source,generic_food,170,17,0.5,11.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_123010,,"Sgombro o maccarello, in salamoia",,,,pesce,fat_source,generic_food,177,19.3,0,11.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_123100,,Sogliola,,,,pesce,protein_source,generic_food,83,16.9,0.8,1.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_123110,,"Sogliola, surgelata",,,,pesce,protein_source,generic_food,81,17.3,0.1,1.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_123200,,Spigola,,,,pesce,protein_source,generic_food,82,16.5,0.6,1.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_123220,,"Spigola d'allevamento, filetti",,,,pesce,protein_source,generic_food,149,21.3,0.8,6.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_123300,,Storione,,,,pesce,protein_source,generic_food,145,19.2,0,7.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_123390,,"Caviale, storione",,,,pesce,fat_source,generic_food,255,26.9,3.3,15,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_123400,,Tinca,,,,pesce,protein_source,generic_food,79,17.9,0.9,0.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_123500,,Tonno,,,,pesce,protein_source,generic_food,159,21.5,0.1,8.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_123550,,"Tonno in salamoia, sgocciolato",,,,pesce,protein_source,generic_food,103,25.1,0,0.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_123610,,"Tonno sott'olio, sgocciolato",,,,pesce,protein_source,generic_food,192,25.2,0,10.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_123900,,Triglia,,,,pesce,protein_source,generic_food,123,15.8,1.1,6.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_124000,,Trota,,,,pesce,protein_source,generic_food,86,14.7,0,3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_124010,,Trota surgelata,,,,pesce,protein_source,generic_food,92,17.8,0,2.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_124013,,"Trota surgelata, cotta, al microonde",,,,pesce,protein_source,generic_food,105,20.4,0,2.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_124014,,"Trota surgelata, cotta, in forno",,,,pesce,protein_source,generic_food,136,26.7,0,3.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_124050,,"Trota iridea d'allevamento, filetti",,,,pesce,protein_source,generic_food,118,20.3,0,4.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_124100,,Suro o sugarello,,,,pesce,protein_source,generic_food,104,18.3,1,3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_127100,,Calamaro,,,,pesce,protein_source,generic_food,68,12.6,0.6,1.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_127110,,Calamaro surgelato,,,,pesce,protein_source,generic_food,68,13.1,0.6,1.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_127120,,Cozza o mitilo,,,,pesce,protein_source,generic_food,84,11.7,3.4,2.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_127130,,Ostrica,,,,pesce,protein_source,generic_food,69,10.2,5.4,0.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_127150,,Polpo,,,,pesce,protein_source,generic_food,57,10.6,1.4,1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_127160,,Seppia,,,,pesce,protein_source,generic_food,72,14,0.7,1.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_127170,,Vongola,,,,pesce,protein_source,generic_food,65,9.8,3.9,1.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_128050,,Aragosta,,,,pesce,protein_source,generic_food,85,16,1,1.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_128055,,"Aragosta, bollita",,,,pesce,protein_source,generic_food,86,16.2,1,1.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_128100,,Gamberi,,,,pesce,protein_source,generic_food,71,13.6,2.9,0.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_128110,,"Gamberi sgusciati, surgelati",,,,pesce,protein_source,generic_food,85,16.5,2.9,0.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_128200,,"Granchio, in scatola",,,,pesce,protein_source,generic_food,81,18.1,0,0.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_130010,,Latte di capra,,,,latticini,fat_source,generic_food,76,3.9,4.7,4.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_131010,,Latte di pecora,,,,latticini,fat_source,generic_food,103,5.3,5.2,6.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_132010,,Latte di bufala,,,,latticini,fat_source,generic_food,114,4.5,5.1,8.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_135010,,"Latte di vacca, pastorizzato, intero",,,,latticini,mixed_source,generic_food,64,3.3,4.9,3.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_135020,,"Latte di vacca, pastorizzato, parzialmente scremato",,,,latticini,mixed_source,generic_food,46,3.5,5,1.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_135030,,"Latte di vacca, pastorizzato, scremato",,,,latticini,carb_source,generic_food,36,3.6,5.3,0.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_135510,,"Latte di vacca, condensato, zuccherato",,,,latticini,carb_source,generic_food,328,8.7,56.5,9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_135520,,"Latte di vacca, evaporato, non zuccherato",,,,latticini,fat_source,generic_food,134,7,8.6,8.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_135610,,"Latte di vacca, in polvere, intero",,,,latticini,mixed_source,generic_food,484,25.7,42,24.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_135620,,"Latte di vacca, in polvere, parzialmente scremato",,,,latticini,mixed_source,generic_food,418,28.8,50.2,12.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_135630,,"Latte di vacca, in polvere, scremato",,,,latticini,carb_source,generic_food,351,33.1,56.2,0.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_135810,,"Latte di vacca, UHT, intero",,,,latticini,fat_source,generic_food,63,3.3,4.7,3.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_135820,,"Latte di vacca, UHT, parzialmente scremato",,,,latticini,mixed_source,generic_food,46,3.2,5.1,1.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_140100,,"Crema di latte, 12% di lipidi",,,,latticini,fat_source,generic_food,140,2.8,4.4,12.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_140300,,"Panna da montare, 35% di lipidi",,,,latticini,fat_source,generic_food,337,2.3,3.4,35,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_140400,,"Panna da cucina, sterilizzata, 23% di lipidi",,,,latticini,fat_source,generic_food,233,2.7,4,23,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_150010,,"Yogurt, da latte intero",,,,latticini,fat_source,generic_food,66,3.8,4.3,3.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_150015,,"Yogurt, 0% lipidi",,,,latticini,carb_source,generic_food,42,4.7,6,0.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_150020,,"Yogurt greco, da latte intero",,,,latticini,fat_source,generic_food,115,6.4,2,9.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_150025,,"Yogurt greco, da latte magro, alla frutta",,,,latticini,carb_source,generic_food,74,6,11,0.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_150030,,"Yogurt greco, 0% lipidi",,,,latticini,protein_source,generic_food,51,9,4,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_150035,,"Yogurt greco, 0% lipidi, aromatizzato",,,,latticini,carb_source,generic_food,86,7.5,15,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_150500,,"Yogurt da latte intero, alla frutta",,,,latticini,carb_source,generic_food,80,3.4,10.5,2.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_151000,,"Yogurt da latte, parzialmente scremato",,,,latticini,mixed_source,generic_food,43,3.4,3.8,1.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_152000,,"Yogurt da latte, scremato",,,,latticini,mixed_source,generic_food,36,3.3,4,0.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_158000,,Yogurt caprino,,,,latticini,mixed_source,generic_food,60,3.6,5.1,2.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_160400,,Formaggio molle da tavola,,,,latticini,fat_source,generic_food,377,25.4,1,30.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_160410,,Brie,,,,latticini,fat_source,generic_food,320,19.3,0.2,26.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_160420,,Burrini,,,,latticini,fat_source,generic_food,527,22.1,4.1,47,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_160430,,Butirro calabro,,,,latticini,fat_source,generic_food,449,24.7,0.3,38.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_160800,,Caciocavallo,,,,latticini,fat_source,generic_food,431,35.7,2.3,31.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_160810,,Cacioricotta di capra,,,,latticini,fat_source,generic_food,182,11.9,1.5,14.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_160820,,Caciotta mista,,,,latticini,fat_source,generic_food,384,24.5,1.8,31,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_160830,,Caciotta romana di pecora,,,,latticini,fat_source,generic_food,364,27.7,2.1,27.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_160840,,Caciotta toscana,,,,latticini,fat_source,generic_food,368,24.6,0.8,29.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_160850,,Caciottina vaccina,,,,latticini,fat_source,generic_food,324,21.1,3,25.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_160860,,Caciottina fresca,,,,latticini,fat_source,generic_food,263,17.3,0.5,21.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_160870,,Camembert,,,,latticini,fat_source,generic_food,307,20.9,0.2,24.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_160880,,Cheddar,,,,latticini,fat_source,generic_food,388,26.7,0.5,31,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_160890,,Crescenza,,,,latticini,fat_source,generic_food,281,16.1,1.9,23.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_161200,,Dolce verde,,,,latticini,fat_source,generic_food,276,19.1,2.5,21.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_161600,,Edam,,,,latticini,fat_source,generic_food,326,25.5,1.4,24.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_161610,,Emmenthal,,,,latticini,fat_source,generic_food,403,28.5,3.6,30.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_162000,,Feta,,,,latticini,fat_source,generic_food,250,15.6,1.5,20.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_162010,,Fior di latte,,,,latticini,fat_source,generic_food,268,20.6,0.7,20.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_162020,,Fontina,,,,latticini,fat_source,generic_food,361,24.5,0.8,28.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_162030,,Formaggino,,,,latticini,fat_source,generic_food,309,11.2,6,26.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_162040,,Formaggino con ridotto contenuto di grasso,,,,latticini,fat_source,generic_food,239,14.7,6.5,17.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_162050,,Formaggio cremoso spalmabile,,,,latticini,fat_source,generic_food,313,8.6,,31,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_162400,,Gorgonzola,,,,latticini,fat_source,generic_food,324,19.1,1,27.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_162410,,"Grana Padano, DOP",,,,latticini,fat_source,generic_food,392,33.9,0,28.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_162420,,Groviera,,,,latticini,fat_source,generic_food,417,30.6,1.5,32.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_163200,,Italico,,,,latticini,fat_source,generic_food,316,21.2,1.2,25.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_164400,,Latteria,,,,latticini,fat_source,generic_food,456,30.7,1.4,36.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_164800,,Mascarpone,,,,latticini,fat_source,generic_food,455,7.6,0.3,47,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_164810,,Mozzarella di bufala,,,,latticini,fat_source,generic_food,288,16.7,0.4,24.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
